date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:13:26	502809/502809	---M--	200	added ('OK')	image/jpeg	etag:%227ac19-6054afd697c5f%22	https://www.greenparkcbse.co.in/assets/images/gallery/2.JPG	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/images/gallery/2.jpg	(from https://www.greenparkcbse.co.in/gallery.html)
11:13:28	536214/536214	---M--	200	added ('OK')	image/jpeg	etag:%2282e96-5ffb6ba2a0500%22	https://www.greenparkcbse.co.in/assets/images/gallery/3.JPG	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/images/gallery/3.jpg	(from https://www.greenparkcbse.co.in/gallery.html)
11:13:28	432060/432060	---M--	200	added ('OK')	image/jpeg	etag:%22697bc-5ffb6bbf3c880%22	https://www.greenparkcbse.co.in/assets/images/gallery/4.JPG	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/images/gallery/4.jpg	(from https://www.greenparkcbse.co.in/gallery.html)
11:13:29	11082855/11082855	---M--	200	added ('OK')	image/jpeg	etag:%22a91c67-62920661fd37b%22	https://www.greenparkcbse.co.in/hat25a.jpg	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/hat25a.jpg	(from https://www.greenparkcbse.co.in/adm.html)
11:13:30	563404/563404	---M--	200	added ('OK')	image/jpeg	etag:%22898cc-5ffb6c03e6a80%22	https://www.greenparkcbse.co.in/assets/images/gallery/5.JPG	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/images/gallery/5.jpg	(from https://www.greenparkcbse.co.in/gallery.html)
11:13:30	365499/365499	---M--	200	added ('OK')	image/jpeg	etag:%22593bb-5ffb6c83b1800%22	https://www.greenparkcbse.co.in/assets/images/gallery/6.JPG	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/images/gallery/6.jpg	(from https://www.greenparkcbse.co.in/gallery.html)
11:13:32	315450/315450	---M--	200	added ('OK')	image/jpeg	etag:%224d03a-5ffb6ca9d7200%22	https://www.greenparkcbse.co.in/assets/images/gallery/7.JPG	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/images/gallery/7.jpg	(from https://www.greenparkcbse.co.in/gallery.html)
11:13:33	595219/595219	---M--	200	added ('OK')	image/jpeg	etag:%2291513-5ffb6cd79de00%22	https://www.greenparkcbse.co.in/assets/images/gallery/8.JPG	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/images/gallery/8.jpg	(from https://www.greenparkcbse.co.in/gallery.html)
11:13:33	7004/7004	---M--	200	added ('OK')	image/png	etag:%221b5c-5f175327be000%22	https://www.greenparkcbse.co.in/assets/images/counterup/shape-02.png	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/images/counterup/shape-02.png	(from https://www.greenparkcbse.co.in/contact.html)
11:13:33	3352482/3352482	---M--	200	added ('OK')	image/jpeg	etag:%223327a2-5ed5de711d400%22	https://www.greenparkcbse.co.in/assets/images/gallery/9.JPG	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/images/gallery/9.jpg	(from https://www.greenparkcbse.co.in/gallery.html)
11:13:33	4696/4696	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Mar%202025%2005:43:33%20GMT	https://www.greenparkcbse.co.in/cdn-cgi/l/email-protection	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/cdn-cgi/l/email-protection.html	(from https://www.greenparkcbse.co.in/contact.html)
11:13:34	613152/613152	---M--	200	added ('OK')	image/jpeg	etag:%2295b20-5fa0e874cd980%22	https://www.greenparkcbse.co.in/assets/images/others/contact-me.jpg	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/images/others/contact-me.jpg	(from https://www.greenparkcbse.co.in/contact.html)
11:13:34	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267d07d14-4d7%22	https://www.greenparkcbse.co.in/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://www.greenparkcbse.co.in/contact.html)
11:13:34	163873/163873	---M-Z	200	added ('OK')	text/css	etag:W/%2228021-7Ba9Gb9K6bwuIzasQJpQO7varK0%22	https://cdn.jsdelivr.net/npm/bootstrap@5.1.3/dist/css/bootstrap.min.css	C:/My%20Web%20Sites/SISK/cdn.jsdelivr.net/npm/bootstrap@5.1.3/dist/css/bootstrap.min.css	(from https://www.greenparkcbse.co.in/2024-2025/index24.php)
11:13:34	78129/78129	---M-Z	200	added ('OK')	application/javascript	etag:W/%2213131-qF5oFiTJGhBqUUwx6s+A3oF7LMM%22	https://cdn.jsdelivr.net/npm/bootstrap@5.1.3/dist/js/bootstrap.bundle.min.js	C:/My%20Web%20Sites/SISK/cdn.jsdelivr.net/npm/bootstrap@5.1.3/dist/js/bootstrap.bundle.min.js	(from https://www.greenparkcbse.co.in/2024-2025/index24.php)
11:13:35	1624459/1624459	---M--	200	added ('OK')	image/jpeg	etag:%2218c98b-610c41e127363%22	https://www.greenparkcbse.co.in/app.jpg	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/app.jpg	(from https://www.greenparkcbse.co.in/contact.html)
11:13:36	316/316	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Mar%202025%2005:43:36%20GMT	https://www.greenparkcbse.co.in/2024-2025/Checklogin_stu24.php	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/2024-2025/Checklogin_stu24.html	(from https://www.greenparkcbse.co.in/2024-2025/index24.php)
11:13:36	37414/37414	---M-Z	200	added ('OK')	text/css	etag:%229226-59579a76be200-gzip%22	https://www.greenparkcbse.co.in/2024-2025/css1/font-awesome.css	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/2024-2025/css1/font-awesome.css	(from https://www.greenparkcbse.co.in/2024-2025/index24.php)
11:13:37	6215/6215	---M-Z	200	added ('OK')	text/css	etag:%221847-59579a76be200-gzip%22	https://www.greenparkcbse.co.in/2024-2025/css1/style.css	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/2024-2025/css1/style.css	(from https://www.greenparkcbse.co.in/2024-2025/index24.php)
11:13:40	11208492/11208492	---M--	200	added ('OK')	image/jpeg	etag:%22ab072c-6292063bfa391%22	https://www.greenparkcbse.co.in/hat25.jpg	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/hat25.jpg	(from https://www.greenparkcbse.co.in/adm.html)
11:13:41	5126/5126	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Mar%202025%2005:43:41%20GMT	https://www.greenparkcbse.co.in/2024-2025/index24.php?amsg=Invalid%20User	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/2024-2025/index24e18c.html	(from https://www.greenparkcbse.co.in/2024-2025/Checklogin_stu24.php)
11:13:42	196/196	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Mar%202025%2005:43:42%20GMT	https://www.greenparkcbse.co.in/2024-2025/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/2024-2025/fonts/fontawesome-webfont3e6e.eot	(from https://www.greenparkcbse.co.in/2024-2025/css1/font-awesome.css)
11:13:43	196/196	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Mar%202025%2005:43:43%20GMT	https://www.greenparkcbse.co.in/2024-2025/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/2024-2025/fonts/fontawesome-webfontd41d.eot	(from https://www.greenparkcbse.co.in/2024-2025/css1/font-awesome.css)
11:13:43	196/196	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Mar%202025%2005:43:44%20GMT	https://www.greenparkcbse.co.in/2024-2025/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/2024-2025/fonts/fontawesome-webfont3e6e.woff2	(from https://www.greenparkcbse.co.in/2024-2025/css1/font-awesome.css)
11:13:44	196/196	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Mar%202025%2005:43:44%20GMT	https://www.greenparkcbse.co.in/2024-2025/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/2024-2025/fonts/fontawesome-webfont3e6e.woff	(from https://www.greenparkcbse.co.in/2024-2025/css1/font-awesome.css)
11:13:45	196/196	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Mar%202025%2005:43:45%20GMT	https://www.greenparkcbse.co.in/2024-2025/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/2024-2025/fonts/fontawesome-webfont3e6e.ttf	(from https://www.greenparkcbse.co.in/2024-2025/css1/font-awesome.css)
11:13:46	196/196	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Mar%202025%2005:43:46%20GMT	https://www.greenparkcbse.co.in/2024-2025/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/2024-2025/fonts/fontawesome-webfont3e6e.svg	(from https://www.greenparkcbse.co.in/2024-2025/css1/font-awesome.css)
11:13:46	196/196	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Mar%202025%2005:43:46%20GMT	https://www.greenparkcbse.co.in/2024-2025/images/banner.jpg	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/2024-2025/images/banner.jpg	(from https://www.greenparkcbse.co.in/2024-2025/css1/style.css)
